,cv,cf,tthtot,thtot,thq,thw,tthhbb,thhbb,hbb,tthhgg,thhgg,hgg,tot
26,0.5,1.333,0.7196773316645,0.15563329027409,0.11901778567016,0.036615504603929996,0.59414630121,0.128485779576,0.722632080786,0.0001824520445,3.945048209e-05,0.00022190252659,0.87531062193859
27,0.5,1.5,0.8705563245851999,0.20476597254657,0.15758027295567997,0.047185699590889994,0.7187582661599999,0.16906148353599998,0.887819749696,0.0001560914652,3.671155457e-05,0.00019280301977,1.07532229713177
28,0.5,2.0,1.3265531790829999,0.37013492778011997,0.28844804035952,0.0816868874206,1.09540273436,0.30563889209699996,1.4010416264569998,4.4893563e-05,1.252530612e-05,5.741886912e-05,1.6966881068631199
29,0.5,2.5,1.7491448728049999,0.5406768649104099,0.4243986978251199,0.11627816708529001,1.44440492801,0.446478944219,1.890883872229,5.755585e-06,1.76443241e-06,7.52001741e-06,2.2898217377154095
30,0.5,3.0,2.1137156414252996,0.6991311316003999,0.5512948515560798,0.14783628004432,1.7453066075499999,0.5772766172909999,2.3225832248409994,0.00018521472529999997,6.126257839999998e-05,0.0002464773037,2.8128467730256994
31,0.5,4.0,2.6635731389816995,0.9578556854637399,0.7594327368179999,0.19842294864573998,2.1981964512199994,0.7905014311259999,2.9886978823459995,0.0016001677416999998,0.00057546625174,0.0021756339934399997,3.6214288244454393
32,0.5,6.0,3.2697227882671,1.2766576434152797,1.0173851068505597,0.25927253656471994,2.69197321008,1.0510758748929998,3.743049084973,0.0098032577071,0.00382767686928,0.01363093457638,4.54638043168238
33,1.0,-6.0,3.8643718654353996,2.38497705351691,1.9471946464287997,0.43778240708810995,2.4901993878299997,1.5368781422939999,4.027077530123999,0.07995221257539999,0.049344061968909995,0.12929627454430997,6.249348918952309
34,1.0,-4.0,3.0037531050065,2.1285277714892494,1.7482722561111197,0.38025551537813,1.9492385966899999,1.381274682645,3.330513279335,0.041445392026499994,0.029369334399249998,0.07081472642574999,5.1322808764957495
35,1.0,-3.0,2.3009447606233,1.8592357743368197,1.5350538932145599,0.32418188112226004,1.4976200020099997,1.210124115387,2.7077441173969996,0.024973368203299998,0.02017922848282,0.04515259668612,4.160180534960119
36,1.0,-2.5,1.8651297300393999,1.66608006504532,1.38063925535016,0.28544080969516,1.21560967374,1.085877992265,2.301487666005,0.017736640959400002,0.01584352791532,0.03358016887472,3.53120979508472
37,1.0,-2.0,1.3844111749830996,1.4268585304105597,1.1881179145115999,0.23874061589895995,0.9034441368699999,0.9311446408769999,1.8345887777469998,0.011424030443100001,0.011774221976559997,0.02319825241966,2.8112697053936593
38,1.0,-1.5,0.8903741267640999,1.14417201137051,0.9590097396639999,0.18516227170651,0.5817294506099999,0.7475492570919999,1.3292787077019996,0.006305013144099999,0.00810229990651,0.014407313050609999,2.03454613813461
39,1.0,-1.333,0.7317723071317999,1.0423761812930998,0.8760887547765598,0.16628742651654,0.4782852595399999,0.6812953356219998,1.159580595162,0.0049099744517999986,0.0069942475691,0.011904222020899998,1.7741484884248997
40,1.0,-1.25,0.6556170113844999,0.9909057065457298,0.8340733304742398,0.15683237607148998,0.42858829320999997,0.6477723027599999,1.0763605959699998,0.0042804285645,0.00646958262573,0.010750011190229999,1.6465227179302298
41,1.0,-1.0,0.4415608224687,0.83422127258929,0.7057874108093599,0.12843386177993,0.28881003217,0.5456361234939999,0.834446155664,0.0026488353287,0.00500411064129,0.00765294596999,1.27578209505799
42,1.0,-0.833,0.3155243177768,0.7300046440396698,0.6201043746952799,0.10990026934439,0.20644492319,0.4776358074509999,0.684080730641,0.0017846917968,0.00412930029767,0.005913992094469999,1.0455289618164698
43,1.0,-0.75,0.2590907094886,0.67895485721789,0.5780178286751199,0.10093702854276998,0.16954913855,0.4443086777469999,0.613857816297,0.0014225503886,0.00372760424389,0.005150154632489999,0.93804556670649
44,1.0,-0.667,0.20737381122149998,0.62868559341154,0.536490284176,0.09219530923554,0.13572800262999998,0.41148020718199996,0.547208209812,0.0011044967615,0.0033486061675399993,0.00445310292904,0.83605940463304
45,1.0,-0.5,0.11889322735729999,0.53083555592665,0.4553932165263199,0.07544233940033,0.07784182768999999,0.34754909005299994,0.4253909177429999,0.0005950123773,0.00265632130065,0.00325133367795,0.64972878328395
46,1.0,-0.333,0.053537154001099985,0.43891006866725996,0.37881831883711997,0.06009174983014,0.03506282097999999,0.28745378236299995,0.3225166033429999,0.0002512888411,0.0020592090212599996,0.0023104978623599997,0.49244722266835994
47,1.0,-0.25,0.030375046084899996,0.3959878832382499,0.34290623282407995,0.05308165041417,0.01989652489,0.25938240757,0.27927893245999996,0.00013778870489999999,0.0017978092982499996,0.0019355980031499995,0.4263629293231499
48,1.0,-0.167,0.0135833900323,0.35517499092380994,0.30864138890519993,0.046533602018609996,0.00889874293,0.23268373834199996,0.24158248127199997,5.974297229999999e-05,0.0015595669598099998,0.0016193099321099998,0.36875838095610997
49,1.0,0.0,0.0,0.28023290504613,0.24535198445391998,0.03488092059221,0.0,0.18364131369099998,0.18364131369099998,0.0,0.00114850722413,0.00114850722413,0.28023290504613
50,1.0,0.167,0.0136656507801,0.21598096927862998,0.19053957088103998,0.02544139839759,0.008957870790000001,0.14157610536299997,0.15053397615299996,5.2145600099999996e-05,0.00082414363263,0.00087628923273,0.22964662005873
51,1.0,0.25,0.030529322639199996,0.18835817435147,0.16673630249743998,0.02162187185403,0.020014780609999998,0.123486246752,0.143501027362,0.00011234901919999999,0.0006929691674699999,0.0008053181866699998,0.21888749699067
52,1.0,0.333,0.053926356293700003,0.16372378357886996,0.14532490823751998,0.018398875341349995,0.03535846028,0.10735057907199999,0.14270903935199997,0.00019120053369999998,0.00058036495487,0.00077156548857,0.21765013987256998
53,1.0,0.5,0.1202202908159,0.1234544032358,0.10971716072352,0.01373724251228,0.07884700131,0.080968045092,0.15981504640199998,0.0003944877959,0.00040519577179999995,0.0007996835677,0.2436746940517
54,1.0,0.667,0.2103210662795,0.09574920229997,0.0842502981524,0.01149890414757,0.13797486131,0.062813404687,0.200788265997,0.0006371432595,0.00029006584596999994,0.0009272091054699999,0.30607026857947
55,1.0,0.75,0.2631959020416,0.08661385577120999,0.075349386912,0.011264468859210001,0.17268291512999998,0.05682738922299999,0.22951030435299996,0.0007652625815999999,0.00025182000521,0.0010170825868099998,0.34980975781281
56,1.0,0.833,0.3209695017958,0.08047624704403,0.06888442858616,0.01159181845787,0.21061343732,0.05280681892199999,0.263420256242,0.0008948783557999999,0.00022437472002999993,0.00111925307583,0.40144574883983003
57,1.0,1.0,0.45044171699999996,0.07689753389999998,0.06303163919999999,0.013865894699999999,0.2956393,0.05047030999999999,0.34610961,0.001151117,0.0001965139,0.0013476309,0.5273392508999999
58,1.0,1.25,0.6711616740542999,0.09174088298883999,0.07082415765304,0.0209167253358,0.44065037664999995,0.06023237098999999,0.50088274764,0.0014940347543,0.00020420940883999998,0.00169824416314,0.7629025570431399
59,1.0,1.333,0.7498844531057,0.10148058559114999,0.07737550665663999,0.02410507893451,0.49238725415,0.066633919704,0.559021173854,0.0015909588057000002,0.00021531482315,0.0018062736288500002,0.85136503869685
60,1.0,1.5,0.9140387504962999,0.12743961626043002,0.09582890315856,0.03161071310187,0.6002955986499999,0.08369605134,0.68399164999,0.0017541871962999998,0.00024458798043,0.0019987751767299995,1.04147836675673
61,1.0,2.0,1.4262998008071996,0.24451437255049996,0.18401707698087996,0.06049729556962,0.9372357088599998,0.16067280963799996,1.0979085184979998,0.0019587406872,0.0003357973545,0.0022945380417,1.6708141733576996
62,1.0,2.5,1.9237867618881999,0.3960803787095799,0.30179176841159994,0.09428861029798001,1.26471536147,0.2603869224,1.5251022838700001,0.0017665041481999997,0.0003637179095799999,0.0021302220577799993,2.31986714059778
63,1.0,3.0,2.3717269672656998,0.55786277268578,0.42931068924208,0.1285520834437,1.55976338287,0.366877777607,1.9266411604769997,0.0013146907256999997,0.00030923759177999997,0.0016239283174799997,2.9295897399514796
64,1.0,4.0,3.0824877501979002,0.8600588550477799,0.670248558998,0.18981029604977998,2.02811516193,0.565873593197,2.5939887551270004,0.00030930513789999997,8.629317378e-05,0.00039559831167999994,3.9425466052456803
65,1.0,6.0,3.9152226840628,1.2950020827094197,1.0211637612661597,0.27383832144326,2.57552088981,0.8518812761249999,3.427402165935,0.0011377640428,0.00037633545942,0.00151409950222,5.21022476677222
66,1.5,-6.0,4.8323358753681,3.4243322017485296,2.8125855912439195,0.6117466105046101,2.32094588858,1.644692419744,3.9656383083239994,0.1108172278081,0.07852817034052999,0.18934539814862997,8.256668077116629
67,1.5,-4.0,3.5754625425782995,3.0774286101282895,2.5467962181471995,0.53063239198109,1.7284551674499997,1.4876976824819999,3.2161528499319996,0.0592478768783,0.05099503908428999,0.11024291596258998,6.652891152706589
68,1.5,-3.0,2.6313380282915,2.7120136686754495,2.2582410879359998,0.45377258073945,1.2756835795,1.3147985606359998,2.590482140136,0.0362020540915,0.03731196556345,0.07351401965495,5.34335169696695
69,1.5,-2.5,2.0814466092948,2.455031303876069,2.0527254547531997,0.40230584912287,1.01043599954,1.1917958237679998,2.202231823308,0.025905197414799998,0.030554722420069996,0.05645991983486999,4.536477913170869
70,1.5,-2.0,1.5044497120312,2.1425712459929196,1.8007623316769596,0.34180891431596,0.73126380855,1.0414283798159998,1.7726921883659998,0.0168449857312,0.023990084120919998,0.04083506985212,3.6470209580241195
71,1.5,-1.5,0.9418600480806,1.7793127187823101,1.5053753838427202,0.27393733493959,0.45835917072,0.8658972828989999,1.324256453619,0.0094297202406,0.01781426822431,0.02724398846491,2.72117276686291
72,1.5,-1.333,0.7674601308901999,1.6493048699211095,1.3990439569003197,0.25026091302079,0.37362894734,0.8029377317719999,1.176566679112,0.007390861810199999,0.015883521177109998,0.023274382987309994,2.4167650008113095
73,1.5,-1.25,0.6847547527392,1.5835934053399197,1.34517681170568,0.23841659363423998,0.33342200253999993,0.7710932830039999,1.1045152855439997,0.0064665148592,0.014954665331919999,0.021421180191119996,2.2683481580791196
74,1.5,-1.0,0.45591019820719997,1.3830856776630196,1.1802724272569598,0.20281325040606,0.22211380608999998,0.6738362313209999,0.8959500374109999,0.0040537736271999995,0.012297381381019996,0.016351155008219997,1.8389958758702196
75,1.5,-0.833,0.3235519262943,1.2487529554762997,1.0693169251238397,0.17943603035246,0.15769400262,0.608611184753,0.766305187373,0.0027602634542999997,0.010653595530299998,0.013413858984599998,1.5723048817705998
76,1.5,-0.75,0.2649014852242,1.18244583202043,1.0143962470984,0.16804958492202998,0.12913524624,0.5763968749549999,0.705532121195,0.0022131375441999997,0.009879600710429998,0.012092738254629996,1.44734731724463
77,1.5,-0.667,0.21139074454079998,1.11671469097175,0.9598460100052,0.15686868096655002,0.10305985998,0.544450467649,0.647510327629,0.0017294381807999998,0.00913569019375,0.01086512837455,1.32810543551255
78,1.5,-0.5,0.12063396676869999,0.9870623567285599,0.8519123520319999,0.13515000469656,0.0588322207,0.481407197139,0.540239417839,0.0009451821687,0.0077340809705599995,0.008679263139259999,1.1076963234972599
79,1.5,-0.333,0.0541217561225,0.8623239540990898,0.7475964848508798,0.11472746924820999,0.02640058949,0.42071334550299994,0.44711393499299995,0.00040576874249999994,0.0064651288130899995,0.006870897555589999,0.9164457102215898
80,1.5,-0.25,0.030650380086699996,0.8026910468743599,0.6975372811797599,0.10515376569460001,0.014959348579999998,0.391684351234,0.406643699814,0.00022458292669999997,0.00588530112636,0.0061098840530599986,0.8333414269610598
81,1.5,-0.167,0.0136964961518,0.74489470410907,0.64888612848632,0.09600857562275,0.006681448179999999,0.363541314081,0.370222762261,9.83053918e-05,0.005339730627069999,0.00543803601887,0.75859120026087
82,1.5,0.0,0.0,0.6349591065713199,0.5559253263453598,0.07903378022596,0.0,0.30999063671399996,0.30999063671399996,0.0,0.004346196743319999,0.004346196743319999,0.6349591065713199
83,1.5,0.167,0.013745077346,0.53468950704528,0.47053996253503994,0.06414954451024,0.00671101211,0.26112003323999994,0.26783104534999996,8.9787126e-05,0.00349078344528,0.00358057057128,0.5484345843912799
84,1.5,0.25,0.0307604872168,0.48883906627999996,0.4312505889677599,0.05758847731224001,0.01501847644,0.23876608989199996,0.253784566332,0.0001961503368,0.0031159400159999997,0.0033120903528,0.5195995534968
85,1.5,0.333,0.054409413161399994,0.44580688772380994,0.39420178265151995,0.05160510507229,0.026577973069999997,0.21778137859499996,0.24435935166499995,0.00033865862139999996,0.0027735906538099995,0.0031122492752099994,0.50021630088521
86,1.5,0.5,0.12161164948349999,0.36817356136011997,0.3268026635236,0.04137089783652,0.059423499299999995,0.179911378218,0.23933487751799998,0.0007200236835,0.00217955220412,0.00289957588762,0.48978521084362
87,1.5,0.667,0.2136809668631,0.30298875771573003,0.26939938092504,0.033589376790690004,0.10444936468999999,0.14810227499099998,0.252551639681,0.0012021114831,0.0017045084937299998,0.0029066199768299993,0.5166697245788301
88,1.5,0.75,0.2680763404539,0.27533194383168,0.24469434356567998,0.030637600266,0.13105690169,0.134602383542,0.265659285232,0.0014696310739,0.0015094119476799998,0.0029790430215799997,0.5434082842855801
89,1.5,0.833,0.3278348979653,0.25083714390970996,0.22254950596519998,0.02828763794451,0.16029562846,0.122645806778,0.28294143523799997,0.0017507338452999997,0.0013395916337099996,0.0030903254790099993,0.57867204187501
90,1.5,1.0,0.4629741787935,0.21108152599903,0.18573793049544,0.025343595503590003,0.22643013987,0.10323460140400001,0.32966474127400003,0.0023430986534999994,0.00106827287103,0.003411371524529999,0.67405570479253
91,1.5,1.25,0.697400872377,0.17468905120297998,0.14951591085831997,0.025173140344660002,0.34122688005999996,0.08547079778599999,0.42669767784599993,0.003247301057,0.0008134113109799999,0.00406071236798,0.8720899235799799
92,1.5,1.333,0.7823046973852,0.16845480109981,0.14229166052175998,0.026163140578049998,0.38282332957,0.08243207469199999,0.46525540426199996,0.0035403754452,0.0007623674758099998,0.00430274292101,0.9507594984850101
93,1.5,1.5,0.9615780732635,0.16415660383045,0.13455645844759997,0.02960014538285,0.4706577656,0.08034873351999999,0.55100649912,0.0041043076634999995,0.0007006703104499999,0.004804977973949999,1.12573467709395
94,1.5,2.0,1.5411327327242,0.20856463530583003,0.15901704683832002,0.04954758846751,0.7548853886199999,0.102160393588,0.8570457822079999,0.0054592874842,0.00073882876983,0.006198116254029999,1.7496973680300298
95,1.5,2.5,2.1353817729012996,0.31692250349695994,0.23739772964031997,0.07952477385664,1.0466518137899998,0.15533940728899998,1.201991221079,0.0061572097213,0.0009138271989599998,0.00707103692026,2.4523042763982597
96,1.5,3.0,2.6994046490179997,0.46276770198063993,0.34827199385607993,0.11449570812456,1.32390234933,0.22696075207299998,1.5508631014029999,0.006186102757999999,0.00106051819464,0.0072466209526399995,3.1621723509986395
97,1.5,4.0,3.6561371921260997,0.7907781147249698,0.6047402028470399,0.18603791187793,1.7948853181599997,0.38821151701199996,2.1830968351719995,0.004792445406099999,0.00103656102097,0.0058290064270699994,4.44691530685107
98,1.5,6.0,4.8840986438728,1.3627355325637398,1.0619865229558398,0.3007490096079,2.40047286028,0.6697672312099999,3.0702400914899997,0.0008039401128,0.00022430542373999996,0.0010282455365399998,6.24683417643654
