,cv,cf,tth,tthww,tthzz,tthtt,thq,thqww,thqzz,thqtt,thw,thwww,thwzz,thwtt,tot
44,1.0,-0.667,0.06265793523,0.0500274434,0.0060781006,0.00655239123,0.162099115176,0.129423986576,0.015724409584,0.016950719016,0.02785607622,0.022240981266,0.002702175294,0.00291291966,0.252613126626
45,1.0,-0.5,0.03403087248,0.02847549056,0.00345963904,0.00209574288,0.130315598976,0.109042089008,0.013248104272,0.008025405696,0.021588531657,0.018064304104,0.002194728536,0.001329499017,0.185935003113
46,1.0,-0.333,0.0147155349,0.0127510295,0.0015491905,0.0004153149,0.104061364032,0.09016355,0.01095445,0.002943364032,0.016506769524,0.014302187956,0.001737649004,0.000466932564,0.135283668456
47,1.0,-0.25,0.00821532426,0.00720568816,0.00087545744,0.00013417866,0.092808250488,0.081418255104,0.009891937536,0.001498057848,0.014367059994,0.01260385742,0.00153130978,0.000231892794,0.115390634742
48,1.0,-0.167,0.00364016664,0.00322302618,0.00039158262,2.555784e-05,0.082623900984,0.073137634672,0.008885880848,0.000600385464,0.012457065663,0.011026788486,0.001339703274,9.0573903e-05,0.098721133287
49,1.0,0.0,0.0,0.0,0.0,0.0,0.06502717632,0.057982565552,0.007044610768,0.0,0.00924461664,0.008243116504,0.001001500136,0.0,0.07427179296
50,1.0,0.167,0.00364016664,0.00322302618,0.00039158262,2.555784e-05,0.050820118608,0.044985347456,0.005465509504,0.000369261648,0.006785671683,0.006006624974,0.000729776866,4.9269843e-05,0.061245956931
51,1.0,0.25,0.00821532426,0.00720568816,0.00087545744,0.00013417866,0.04488063888,0.039372808832,0.004783612288,0.00072421776,0.005819915325,0.005105681336,0.000620316424,9.3917565e-05,0.058915878465
52,1.0,0.333,0.0147155349,0.0127510295,0.0015491905,0.0004153149,0.039629889816,0.034337316928,0.004171823552,0.001120749336,0.005017473909,0.004347378756,0.000528186204,0.000141908949,0.059362898625
53,1.0,0.5,0.03403087248,0.02847549056,0.00345963904,0.00209574288,0.031060447992,0.02598988056,0.00315764904,0.001912918392,0.003889208085,0.003254354068,0.000395388812,0.000239465205,0.068980528557
54,1.0,0.667,0.06265793523,0.0500274434,0.0060781006,0.00655239123,0.025101340728,0.020041743712,0.002434978208,0.002624618808,0.003425815869,0.002735234152,0.000332318168,0.000358263549,0.091185091827
55,1.0,0.75,0.08078924502,0.06276762096,0.00762597264,0.01039565142,0.023129773896,0.017970449696,0.002183325664,0.002975998536,0.003457758612,0.002686462268,0.000326392612,0.000444903732,0.107376777528
56,1.0,0.833,0.10178850957,0.0767774755,0.0093281045,0.01568292957,0.02184766152,0.016479239488,0.002002150592,0.00336627144,0.00367634232,0.002772982254,0.000336904386,0.00056645568,0.12731251341
57,1.0,1.0,0.1536513,0.1085194,0.0131846,0.0319473,0.02150088,0.01518544,0.00184496,0.00447048,0.00472983,0.00334054,0.00040586,0.00098343,0.17988201
58,1.0,1.25,0.25899204507,0.16376662654,0.01989687986,0.07532853867,0.027330002736,0.01728103072,0.00209956448,0.007949407536,0.008071394016,0.005103677012,0.000620072908,0.002347644096,0.294393441822
59,1.0,1.333,0.30234650886,0.18384271554,0.02233603086,0.09616776246,0.031197500136,0.018969651648,0.002304724032,0.009923124456,0.009719070102,0.005909749314,0.000718006926,0.003091313862,0.343263079098
60,1.0,1.5,0.40380063669,0.22636061646,0.02750175714,0.14993826309,0.042334657944,0.023731805632,0.002883303488,0.015719548824,0.013964645121,0.007828221436,0.000951092324,0.005185331361,0.460099939755
61,1.0,2.0,0.8394761595,0.36513522518,0.04436222362,0.4299787107,0.108308490336,0.047109790512,0.005723619408,0.055475080416,0.035606670687,0.015487411548,0.001881648132,0.018237611007,0.983391320523
62,1.0,2.5,1.50977706528,0.50981328926,0.06193993234,0.93802384368,0.236847456696,0.079977156848,0.009716850832,0.147153449016,0.073997361459,0.024986905146,0.003035792214,0.045974664099,1.82062188343
63,1.0,3.0,2.44973402487,0.64961883228,0.07892565252,1.72118954007,0.443428912272,0.11758845464,0.01428644776,0.311554009872,0.132778808295,0.035210293762,0.004277886158,0.093290628375,3.02594174544
64,1.0,4.0,5.20877998278,0.8931689217,0.1085158503,4.20709521078,1.13258878493,0.194209629248,0.023595562432,0.914783593248,0.320743100118,0.054999318668,0.006682160212,0.259061621238,6.66211186783
65,1.0,6.0,14.296119488,1.21984487152,0.14820545168,12.9280691648,3.72870630314,0.318159264704,0.038654863936,3.3718921745,0.999898598391,0.085318393762,0.010365786158,0.904214418471,19.0247243895
66,1.5,-6.0,14.6359313562,2.50968475604,0.30491497036,11.8213316298,8.51860539878,1.46072240011,0.177470945808,6.88041205286,1.8528247915,0.31771207832,0.03860053288,1.4965121803,25.0073615465
67,1.5,-4.0,5.59754013489,1.74109610554,0.21153504086,3.64490898849,3.98711829096,1.24017969936,0.15067603824,2.59626255336,0.830727255813,0.258394777648,0.031393758032,0.540938720133,10.4153856817
68,1.5,-3.0,2.80167749994,1.2186186023,0.1480564657,1.43500243194,2.4044219521,1.04582580843,0.127062948688,1.23153319498,0.483145597032,0.210148694644,0.025532084396,0.247464817992,5.68924504907
69,1.5,-2.5,1.81533290862,0.93609919634,0.11373167806,0.76550203422,1.79028333312,0.923182120816,0.112162313744,0.75493889856,0.350870801295,0.180930995588,0.021982270492,0.147957535215,3.95648704304
70,1.5,-2.0,1.07917081833,0.65608658852,0.07971145468,0.34337277513,1.29173797937,0.785318066688,0.095412475392,0.411007437288,0.245189296779,0.149063914258,0.018110569022,0.078014813499,2.61609809448
71,1.5,-1.5,0.56428439925,0.3985374965,0.0484204435,0.11732645925,0.901895263272,0.636982133136,0.077390352624,0.187522777512,0.164120844153,0.115913731514,0.014082976726,0.034124135913,1.63030050667
72,1.5,-1.333,0.4355557965,0.32168405742,0.03908310978,0.0747886293,0.794001335448,0.586417655024,0.071247004816,0.136336675608,0.142030739781,0.104898300864,0.012744653376,0.024387785541,1.37158787173
73,1.5,-1.25,0.37885907532,0.2857315802,0.0347150518,0.05841244332,0.744244382136,0.561297900176,0.068195071984,0.114751409976,0.13190873031,0.099483619578,0.012086794902,0.02033831583,1.25501218777
74,1.5,-1.0,0.23524668189,0.1878470814,0.0228225426,0.02457705789,0.608996161968,0.486287900752,0.059081707568,0.063626553648,0.104647231185,0.083561603776,0.010152344384,0.010933283025,0.948890075043
75,1.5,-0.833,0.1603937016,0.13230685248,0.01607466432,0.0120121848,0.530094680664,0.437269300432,0.053126176688,0.039699203544,0.08895255474,0.073375963262,0.008914836658,0.00666175482,0.779440937004
76,1.5,-0.75,0.12901643271,0.10795509912,0.01311604008,0.00794529351,0.494050584144,0.413399307296,0.050226084064,0.030425192784,0.081846917082,0.068485746756,0.008320698204,0.005040472122,0.704913933936
77,1.5,-0.667,0.10131629805,0.08588225316,0.01043429244,0.00499975245,0.460000726176,0.389928691232,0.047374513888,0.022697521056,0.07517844684,0.063726479418,0.007742469462,0.00370949796,0.636495471066
78,1.5,-0.5,0.05625143667,0.04873606254,0.00592120386,0.00159417027,0.397213664808,0.344144589632,0.041811959488,0.011257115688,0.063015098937,0.05459611549,0.00663317291,0.001785810537,0.516480200415
79,1.5,-0.333,0.02473010067,0.02176899164,0.00264483076,0.00031627827,0.341540371824,0.300650452384,0.036527625056,0.004362294384,0.052413573681,0.046138536318,0.005605616562,0.000669420801,0.418684046175
80,1.5,-0.25,0.01388809983,0.01229524802,0.00149381518,9.903663e-05,0.316325246736,0.280014957968,0.034020508912,0.002289779856,0.04768619289,0.042212399656,0.005128609304,0.00034518393,0.377899539456
81,1.5,-0.167,0.00618956118,0.00550193358,0.00066845922,1.916838e-05,0.292647477144,0.260097734864,0.031600659376,0.000949082904,0.043300085724,0.038484022962,0.004675628958,0.000140433804,0.342137124048
82,1.5,0.0,0.0,0.0,0.0,0.0,0.24939828672,0.222380138992,0.027018147728,0.0,0.0354559296,0.03161487056,0.00384105904,0.0,0.28485421632
83,1.5,0.167,0.00618956118,0.00550193358,0.00066845922,1.916838e-05,0.211621347,0.188083822752,0.022851305568,0.00068621868,0.028850890593,0.02564198504,0.00311538136,9.3524193e-05,0.246661798773
84,1.5,0.25,0.01388809983,0.01229524802,0.00149381518,9.903663e-05,0.194754417552,0.172398781776,0.020945646384,0.001409989392,0.026006918742,0.023021665464,0.002797024776,0.000188228502,0.234649436124
85,1.5,0.333,0.02473010067,0.02176899164,0.00264483076,0.00031627827,0.179097157416,0.15765523808,0.01915437472,0.002287544616,0.023445837555,0.020638858282,0.002507524838,0.000299454435,0.227273095641
86,1.5,0.5,0.05625143667,0.04873606254,0.00592120386,0.00159417027,0.151131196968,0.130939493488,0.015908536592,0.004283166888,0.019132176399,0.016576093534,0.002013917906,0.000542164959,0.226514810037
87,1.5,0.667,0.10131629805,0.08588225316,0.01043429244,0.00499975245,0.127727531664,0.108270668656,0.013154380304,0.006302482704,0.01592533761,0.013499456194,0.001640120846,0.00078576057,0.244969167324
88,1.5,0.75,0.12901643271,0.10795509912,0.01311604008,0.00794529351,0.117758872176,0.098535283072,0.011971576448,0.007252012656,0.014744205399,0.012337282328,0.001498922152,0.000908000919,0.261519510285
89,1.5,0.833,0.1603937016,0.13230685248,0.01607466432,0.0120121848,0.108886012488,0.089818840512,0.010912569408,0.008154602568,0.01384023186,0.011416629504,0.001387067136,0.00103653522,0.283119945948
90,1.5,1.0,0.23524668189,0.1878470814,0.0228225426,0.02457705789,0.094377303816,0.075360783088,0.009155982992,0.009860537736,0.012877599063,0.010282850228,0.001249318252,0.001345430583,0.342501584769
91,1.5,1.25,0.37885907532,0.2857315802,0.0347150518,0.05841244332,0.081224236272,0.06125806496,0.00744256864,0.012523602672,0.01367473464,0.010313249142,0.001253011578,0.00210847392,0.473758046232
92,1.5,1.333,0.4355557965,0.32168405742,0.03908310978,0.0747886293,0.079223057832,0.058511018864,0.007108815376,0.013603223592,0.014566911702,0.010758543124,0.001307112716,0.002501255862,0.529345766034
93,1.5,1.5,0.56428439925,0.3985374965,0.0484204435,0.11732645925,0.0789619818,0.0557685284,0.0067756156,0.0164178378,0.017370300675,0.01226813315,0.00149052085,0.003611646675,0.660616681725
94,1.5,2.0,1.07917081833,0.65608658852,0.07971145468,0.34337277513,0.111351865392,0.06769669152,0.00822483168,0.035430342192,0.034695761625,0.021093505776,0.002562762384,0.011039493465,1.22521844535
95,1.5,2.5,1.81533290862,0.93609919634,0.11373167806,0.76550203422,0.201818073984,0.104070375952,0.012644064368,0.085103633664,0.067605413001,0.034861541386,0.004235514374,0.028508357241,2.0847563956
96,1.5,3.0,2.80167749994,1.2186186023,0.1480564657,1.43500243194,0.361467749304,0.157223971584,0.019101977856,0.185141799864,0.118833059079,0.051687507312,0.006279790608,0.060865761159,3.28197830832
97,1.5,4.0,5.59754013489,1.74109610554,0.21153504086,3.64490898849,0.9258614214,0.287985795424,0.034988928416,0.60288669756,0.284825145738,0.088593793232,0.010763731888,0.185467620618,6.80822670203
98,1.5,6.0,14.6359313562,2.50968475604,0.30491497036,11.8213316298,3.18241296593,0.545702453296,0.066300298064,2.57041021457,0.901241518947,0.154539727426,0.018775854734,0.727925936787,18.7195858411
