,cv,cf,tth,tthww,tthzz,tthtt,thq,thqww,thqzz,thqtt,thw,thwww,thwzz,thwtt,tot
74,1.5,-1.0,0.22975798362,0.18346289764,0.02228988476,0.02400520122,0.594784250592,0.47493982144,0.05770296896,0.062141460192,0.102205355763,0.081611730578,0.009915443902,0.010678181283,0.926747589975
75,1.5,-0.833,0.16026241341,0.13219833308,0.01606147972,0.01200260061,0.529665684888,0.43691547968,0.05308318912,0.039667016088,0.088880459955,0.07331650165,0.00890761235,0.006656345955,0.778808558253
76,1.5,-0.75,0.13023712383,0.10897518148,0.01323997532,0.00802196703,0.498749441808,0.417330817712,0.050703744208,0.030714879888,0.082625358123,0.069137152056,0.008399840904,0.005088365163,0.711611923761
77,1.5,-0.667,0.10324987035,0.0875208961,0.0106333799,0.00509559435,0.468805698432,0.397392334992,0.048281311728,0.023132051712,0.076617635766,0.064946444626,0.007890689534,0.003780501606,0.648673204548
78,1.5,-0.5,0.05828054661,0.05049407682,0.00613479438,0.00165167541,0.41155089864,0.356566279552,0.043321136768,0.01166348232,0.065289238665,0.056566365982,0.006872549138,0.001850323545,0.535120683915
79,1.5,-0.333,0.02595094392,0.0228433337,0.0027753583,0.00033225192,0.358373219184,0.315468404736,0.038327937024,0.004576877424,0.054996693066,0.048412441896,0.005881885464,0.000702365706,0.43932085617
80,1.5,-0.25,0.01464905409,0.0129680683,0.0015755597,0.00010542609,0.33349695648,0.295215583408,0.035867313872,0.0024140592,0.050275006803,0.044504010096,0.005407029264,0.000363967443,0.398421017373
81,1.5,-0.167,0.00654569751,0.00581663984,0.00070669456,2.236311e-05,0.309672001656,0.27522850728,0.03343897752,0.001004516856,0.045818710833,0.040722518816,0.004947595744,0.000148596273,0.362036409999
82,1.5,0.0,0.0,0.0,0.0,0.0,0.26498280576,0.236276335136,0.028706470624,0.0,0.03767155056,0.033590465916,0.004081084644,0.0,0.30265435632
83,1.5,0.167,0.00657003831,0.00583834372,0.00070933148,2.236311e-05,0.22474146072,0.199744722128,0.024268050352,0.00072868824,0.03063960459,0.027231748026,0.003308530134,9.932643e-05,0.26195110362
84,1.5,0.25,0.01472207649,0.01303317994,0.00158347046,0.00010542609,0.206433205944,0.182737029328,0.022201695152,0.001494481464,0.027566615307,0.024402310646,0.002964766714,0.000199537947,0.248721897741
85,1.5,0.333,0.02613349992,0.0230061128,0.0027951352,0.00033225192,0.189267925176,0.166608573504,0.020242163136,0.002417188536,0.024777088014,0.021810719714,0.002649900526,0.000316467774,0.24017851311
