,cv,cf,tthtot,thtot,tthhbb,thhbb,hbb,tthhgg,thhgg,hgg,tot
23,0.5,0.833,0.313339868908,0.046493459254770005,0.26586842249,0.039449117675,0.30531754016499996,0.000177272018,2.6301470769999997e-05,0.00020357348877,0.35983332816276997
24,0.5,1.0,0.43843287804579995,0.07516014219785,0.36189206713,0.06203894340599999,0.423931010536,0.0001926969858,3.302930585e-05,0.00022572629164999998,0.51359302024365
25,0.5,1.25,0.6522892482634,0.13429862226182002,0.51275680192,0.10557059553699999,0.6183273974569999,0.0001844089434,3.796567282e-05,0.00022237461622,0.78658787052522
26,0.5,1.333,0.7292396200154999,0.15769851939020998,0.5630154829199999,0.12175174479599998,0.684767227716,0.0001743942255,3.770248221e-05,0.00021209670770999997,0.8869381394057099
27,0.5,1.5,0.8918619033973001,0.20977515826508997,0.6624685434400001,0.15581978004999997,0.81828832349,0.00014607674730000001,3.436886009e-05,0.00018044560739,1.10163706166239
28,0.5,2.0,1.4313589889269,0.39937383772765006,0.93235766041,0.26014435125799995,1.1925020116679999,4.1094876900000004e-05,1.147347665e-05,5.256835355000001e-05,1.8307328266545502
29,0.5,2.5,2.0413734760144,0.6310066325835598,1.1479378379699998,0.35483702030699993,1.5027748582769997,3.6835744e-06,1.1268915599999998e-06,4.81046596e-06,2.67238010859796
30,0.5,3.0,2.7231931653937997,0.90072764607949,1.31201764947,0.43396701156600004,1.7459846610360001,0.0001282344338,4.2408564489999995e-05,0.00017064299829000002,3.6239208114732895
31,0.5,4.0,4.328051837165099,1.5564166908006796,1.5279525941899998,0.5494668147759999,2.0774194089659996,0.0010593729751,0.00038097587968,0.00144034885478,5.884468527965779
32,0.5,6.0,8.6383862154425,3.3728556338308695,1.72883949854,0.6750223360759998,2.403861834616,0.006069264382499999,0.0023697398978699998,0.00843900428037,12.01124184927337
33,1.0,-6.0,8.7649381173046,5.409444020682329,1.6433997408399998,1.0142505178189998,2.6576502586589994,0.051850683924599995,0.03200070047533,0.08385138439992999,14.17438213798693
34,1.0,-4.0,4.4370465217111,3.14420182254573,1.40342932103,0.99450037665,2.39792969768,0.0293860601111,0.02082376463973,0.050209824750829996,7.58124834425683
35,1.0,-3.0,2.801598853801,2.26377585956285,1.1670065728199999,0.9429777749699999,2.1099843477899998,0.019192573740999995,0.01550811961385,0.034700693354849994,5.06537471336385
36,1.0,-2.5,2.0985854133299,1.8745872490872202,0.9986399914699999,0.892043736859,1.8906837283290001,0.0143828615799,0.01284773393722,0.02723059551712,3.97317266241712
37,1.0,-2.0,1.4658539983736,1.5107717274827,0.7896230063699999,0.8138150356159999,1.6034380419859997,0.009865993583599998,0.0101684949867,0.020034488570299998,2.9766257258563
38,1.0,-1.5,0.9065520280234,1.1649927420567598,0.5443015152299999,0.6994750601849998,1.2437765754149999,0.0058363934134,0.007500125372759999,0.013336518786159997,2.07154477008016
39,1.0,-1.333,0.739001211344,1.0527045591508102,0.45791571176999996,0.652298606905,1.110214318675,0.004652814914,0.006627862924809999,0.011280677838809998,1.79170577049481
40,1.0,-1.25,0.6599528005631,0.9975102966404898,0.4149593214799999,0.6272079332969999,1.0421672547769998,0.0041029263231,0.00620134714049,0.010304273463589999,1.65746309720359
41,1.0,-1.0,0.4415812327366,0.8342132834168999,0.2888395961,0.545661358649,0.8345009547489999,0.0026243165365999995,0.0049577709589,0.007582087495499998,1.2757945161534998
42,1.0,-0.833,0.31477935542239993,0.72832434012404,0.21052474552999995,0.48710323190099997,0.6976279774309999,0.0018040305624,0.00417410653604,0.00597813709844,1.04310369554644
43,1.0,-0.75,0.25832880340189995,0.67695046068604,0.17445675093,0.45716209040699995,0.631618841337,0.0014512132018999998,0.003802757463039999,0.005253970664939999,0.9352792640879399
44,1.0,-0.667,0.20668674447410001,0.6265879183010299,0.14081299859000002,0.426886267852,0.567699266442,0.0011364978140999999,0.00344532766003,0.0045818254741299995,0.83327466277513
45,1.0,-0.5,0.1184811492766,0.52896265964169,0.08192165003,0.365744269363,0.447665919393,0.0006213729565999999,0.0027739948136899996,0.0033953677702899996,0.64744380891829
46,1.0,-0.333,0.053381434240200004,0.4374811895727199,0.037309679660000004,0.30576836065599994,0.3430780403159999,0.00026544758019999995,0.0021749960417199996,0.00244044362192,0.4908626238129199
47,1.0,-0.25,0.030255203648999997,0.39477136379442995,0.021226901739999998,0.27697360704199997,0.29820050878199994,0.00014619185899999998,0.00190687039043,0.0020530622494299997,0.4250265674434299
48,1.0,-0.167,0.0135724828184,0.35415419626969996,0.009549149390000001,0.24916963802499997,0.258718787415,6.35416584e-05,0.0016594031646999996,0.0017229448230999995,0.3677266790881
49,1.0,0.0,0.0,0.27949616774687996,0.0,0.19712223956699998,0.19712223956699998,0.0,0.0012258364198799998,0.0012258364198799998,0.27949616774687996
50,1.0,0.167,0.0136061593294,0.21541880513337,0.00957871332,0.151653171747,0.16123188506699998,5.54838394e-05,0.0008784803093699998,0.0009339641487699998,0.22902496446277
51,1.0,0.25,0.0304370542729,0.18785120423424997,0.02137472139,0.13191764405599998,0.153292365446,0.00011937083289999999,0.0007369711062499999,0.0008563419391499999,0.21828825850714997
52,1.0,0.333,0.05378097072369999,0.16326474677238995,0.03763488288999999,0.11424866538799998,0.15188354827799996,0.0002027117037,0.00061515582839,0.00081786753209,0.21704571749608995
53,1.0,0.5,0.11984687099659998,0.12309310464842999,0.08301551543999999,0.08526424963099999,0.16827976507099998,0.0004141718966,0.00042533468742999994,0.0008395065840299999,0.24293997564502995
54,1.0,0.667,0.20970567304609997,0.09548512976904999,0.14320767691999997,0.06520670130699999,0.20841437822699996,0.0006599353761,0.00030044633805,0.0009603817141499999,0.30519080281515
55,1.0,0.75,0.26253954628439996,0.08639238920536997,0.17776791108999995,0.058496970047999995,0.23626488113799993,0.0007864431344,0.00025879981936999995,0.0010452429537699999,0.3489319354897699
56,1.0,0.833,0.3203063143874,0.08031401760417997,0.21484107931,0.053869842466,0.268710921776,0.0009119148873999999,0.00022864423818000002,0.00114055912558,0.40062033199158
57,1.0,1.0,0.45044171699999996,0.07689753389999998,0.2956393,0.05047030999999999,0.34610961,0.001151117,0.0001965139,0.0013476309,0.5273392508999999
58,1.0,1.25,0.6751444374543,0.09228650271957,0.42625274273999997,0.058265442674999994,0.4845181854149999,0.0014479900743,0.00019792581956999997,0.0016459158938700001,0.7674309401738699
59,1.0,1.333,0.7565425153550001,0.10238428718971,0.47080558525,0.063714762914,0.534520348164,0.0015252300249999997,0.00020642148070999994,0.0017316515057099998,0.8589268025447101
60,1.0,1.5,0.9291666707796,0.12955199200703998,0.56050254887,0.07814997234,0.63865252121,0.0016447159696,0.00022931506403999998,0.00187403103364,1.05871866278664
61,1.0,2.0,1.5049748769616,0.25800155797055996,0.81525493368,0.13976116514799997,0.955016098828,0.0017206896915999998,0.00029498066156,0.0020156703531599997,1.76297643493216
62,1.0,2.5,2.1541597934065,0.44351283756219995,1.0314559537699999,0.21236231897099997,1.2438182727409997,0.0014670986165,0.0003020540542,0.0017691526706999998,2.5976726309686997
63,1.0,3.0,2.8724112288365995,0.6756313794914901,1.2043162524799997,0.283273617561,1.4875898700409997,0.0010472862466,0.00024632084848999995,0.0012936070950900001,3.54804260832809
64,1.0,4.0,4.5345860464663,1.26522404025882,1.4437545215499998,0.40283282411899995,1.8465873456689998,0.0002462239263,6.868558282e-05,0.00031490950912,5.79981008672512
65,1.0,6.0,8.9080400532255,2.9464416362069894,1.68002945011,0.555693164994,2.2357226151039997,0.0006693745355,0.00022141361398999996,0.0008907881494899999,11.85448168943249
66,1.5,-6.0,9.193737712492299,6.51493494834047,1.5679525914799999,1.111092433858,2.6790450253379996,0.0738002979923,0.052296921389469994,0.12609721938177,15.708672660832768
67,1.5,-4.0,4.7413814513142,4.08095522337771,1.2852327288899998,1.106220757015,2.3914534859049996,0.0435267266742,0.03746380277171,0.08099052944591001,8.822336674691911
68,1.5,-3.0,3.0079691749745,3.10019253624953,1.02770133466,1.0592157453789999,2.0869170800389996,0.0288567765145,0.029741455871529997,0.05859823238603,6.10816171122403
69,1.5,-2.5,2.2483930403604995,2.651940629835939,0.8558757734999999,1.0094863257709998,1.8653620992709998,0.0217290600505,0.025629030535939998,0.04735809058643999,4.900333670196439
70,1.5,-2.0,1.5593979214780997,2.22086328956411,0.6548410494999999,0.9326180235459999,1.5874590730459999,0.014952204048099998,0.02129448930511,0.03624669335321,3.78026121104221
71,1.5,-1.5,0.9521355183218999,1.7987537016597699,0.4347967185099999,0.8214251549899999,1.2562218734999997,0.008875917851899999,0.01676810535077,0.025644023202669994,2.7508892199816697
72,1.5,-1.333,0.7719739035480999,1.6590094325944893,0.36109384102,0.7760021645749999,1.1370960055949997,0.0070900749381,0.015237163633489998,0.022327238571589997,2.430983336142589
73,1.5,-1.25,0.6874592402645,1.58982697865902,0.32514410214000006,0.7519243671829999,1.077068469323,0.0062603498045,0.014477896392019997,0.020738246196519997,2.27728621892352
74,1.5,-1.0,0.45592853646449993,1.3830770953308693,0.22214337001999998,0.6738706504749998,0.8960140204949998,0.004027182824499999,0.012216838500869999,0.01624402132537,1.8390056317953691
75,1.5,-0.833,0.323106082453,1.2470804479166098,0.16005911701999997,0.6177868783349999,0.7778459953549999,0.0027845520229999995,0.010747424738609998,0.013531976761609997,1.5701865303696096
76,1.5,-0.75,0.264429074921,1.1804275458300597,0.13194381958999998,0.5890170543839999,0.7209608739739999,0.002248131501,0.01003569151506,0.01228382301606,1.4448566207510596
77,1.5,-0.667,0.21100456000029996,1.1145618376803899,0.10598668904999999,0.5597991978479999,0.6657858868979999,0.0017680006002999999,0.00933930563439,0.01110730623469,1.3255663976806897
78,1.5,-0.5,0.1203957068479,0.9850542882462899,0.06113820724,0.500220274829,0.5613584820690001,0.0009769529979,0.007993876112289999,0.008970829110189999,1.1054499950941898
79,1.5,-0.333,0.0540161388558,0.8606963847787499,0.02764227455,0.44058846030099996,0.468230734851,0.0004229203858,0.006738012227749999,0.007160932613549999,0.9147125236345499
80,1.5,-0.25,0.030582328787999997,0.8012565380484201,0.01569844683,0.411332186397,0.42703063322699997,0.00023482786799999995,0.006152388368419999,0.006387216236419999,0.8318388668364202
81,1.5,-0.167,0.0136849378215,0.74363790872321,0.00703621534,0.382552396644,0.38958861198399997,0.00010302497149999999,0.00559479959021,0.00569782456171,0.75732284654471
82,1.5,0.0,0.0,0.63397370015139,0.0,0.326755373637,0.326755373637,0.0,0.004563970194389999,0.004563970194389999,0.63397370015139
83,1.5,0.167,0.0137299789506,0.5338660594018699,0.00706577927,0.274822868738,0.28188864800799995,9.41613706e-05,0.00366212535387,0.0037562867244700002,0.54759603835247
84,1.5,0.25,0.030714574382799998,0.48806682312363997,0.01578713862,0.25080356490199995,0.266590703522,0.00020535927279999997,0.00326343697064,0.00346879624344,0.5187813975064399
85,1.5,0.333,0.05433646023409999,0.44508200186955,0.027849222059999998,0.22813917871799996,0.255988400778,0.00035373825410000003,0.0028978099615499997,0.0032515482156499995,0.49941846210365
86,1.5,0.5,0.12142832826959998,0.36754104377278,0.06178861369999999,0.18701010573299998,0.24879871943299997,0.0007468447096,0.0022609615727799998,0.00300780628238,0.48896937204238
87,1.5,0.667,0.2133410785242,0.30249545682026996,0.10743532162,0.15232732437999996,0.259762646,0.0012346880941999999,0.0017507236552699998,0.00298541174947,0.5158365353444699
88,1.5,0.75,0.2676753577212,0.27493069535512,0.13395416683,0.137586353025,0.271540519855,0.0015005961212,0.0015412570331199999,0.0030418531543199997,0.5426060530763199
89,1.5,0.833,0.32745988078099997,0.25055146192219,0.16274943465,0.12452000252999999,0.28726943718,0.0017761735309999999,0.0013590884911899997,0.0031352620221899996,0.57801134270319
90,1.5,1.0,0.4629741787935,0.21108152599903,0.22643013987,0.10323460140400001,0.32966474127400003,0.0023430986534999994,0.00106827287103,0.003411371524529999,0.67405570479253
91,1.5,1.25,0.6998438017791,0.1753036676944,0.33253508464,0.083295190451,0.415830275091,0.0031682193191,0.0007935936344,0.0039618129535,0.8751474694735
92,1.5,1.333,0.7864135136748,0.16934098964255995,0.36963781678999996,0.07959629972799999,0.44923411651799994,0.0034238824048,0.0007372751795599999,0.00416115758436,0.9557545033173599
93,1.5,1.5,0.9711204412051999,0.16578563714283998,0.4458536283299999,0.07611427451099999,0.5219679028409999,0.0038972217151999997,0.00066531745984,0.00456253917504,1.1369060783480398
94,1.5,2.0,1.5937714338216,0.21569168033893996,0.67367327291,0.09117297270399999,0.764846245614,0.0048977726116,0.00066283460194,0.0055606072135399994,1.80946311416054
95,1.5,2.5,2.2989623079400996,0.34120173031633994,0.88165552046,0.130851345801,1.012506866261,0.0052321721001,0.00077654462234,0.006008716722439999,2.6401640382564393
96,1.5,3.0,3.0739132530931004,0.5269712621664399,1.0586843333,0.18149460100199996,1.240178934302,0.0050123087531,0.0008592625824399999,0.00587157133554,3.60088451525954
97,1.5,4.0,4.8340352267988,1.04555013655734,1.3215076709999998,0.28582862322299996,1.6073362942229996,0.0036218745287999996,0.0007833816353399999,0.00440525616414,5.87958536335614
98,1.5,6.0,9.3287262020645,2.6028546997288795,1.6037545107099997,0.447466972975,2.0512214836849996,0.0006083653345,0.00016973980388,0.00077810513838,11.93158090179338
